"id","color","date","label"
"38.797_48.477","#F03333","20220225","[[Alchevsk]]"
"38.797_48.477","#F03333","20220226","[[Alchevsk]]"
"38.797_48.477","#F03333","20220227","[[Alchevsk]]"
"38.797_48.477","#F03333","20220228","[[Alchevsk]]"
"38.797_48.477","#F03333","20220301","[[Alchevsk]]"
"38.797_48.477","#F03333","20220302","[[Alchevsk]]"
"38.797_48.477","#F03333","20220303","[[Alchevsk]]"
"38.797_48.477","#F03333","20220304","[[Alchevsk]]"
"38.797_48.477","#F03333","20220305","[[Alchevsk]]"
"38.797_48.477","#F03333","20220306","[[Alchevsk]]"
"38.797_48.477","#F03333","20220307","[[Alchevsk]]"
"38.797_48.477","#F03333","20220308","[[Alchevsk]]"
"38.797_48.477","#F03333","20220309","[[Alchevsk]]"
"38.797_48.477","#F03333","20220310","[[Alchevsk]]"
"38.797_48.477","#F03333","20220311","[[Alchevsk]]"
"38.797_48.477","#F03333","20220312","[[Alchevsk]]"
"38.797_48.477","#F03333","20220313","[[Alchevsk]]"
"38.797_48.477","#F03333","20220314","[[Alchevsk]]"
"38.797_48.477","#F03333","20220315","[[Alchevsk]]"
"38.797_48.477","#F03333","20220316","[[Alchevsk]]"
"38.797_48.477","#F03333","20220317","[[Alchevsk]]"
"38.797_48.477","#F03333","20220318","[[Alchevsk]]"
"38.797_48.477","#F03333","20220319","[[Alchevsk]]"
"38.797_48.477","#F03333","20220320","[[Alchevsk]]"
"38.797_48.477","#F03333","20220321","[[Alchevsk]]"
"38.797_48.477","#F03333","20220322","[[Alchevsk]]"
"38.797_48.477","#F03333","20220323","[[Alchevsk]]"
"38.797_48.477","#F03333","20220324","[[Alchevsk]]"
"38.797_48.477","#F03333","20220325","[[Alchevsk]]"
"38.797_48.477","#F03333","20220326","[[Alchevsk]]"
"38.797_48.477","#F03333","20220327","[[Alchevsk]]"
"38.797_48.477","#F03333","20220328","[[Alchevsk]]"
"38.797_48.477","#F03333","20220329","[[Alchevsk]]"
"38.797_48.477","#F03333","20220330","[[Alchevsk]]"
"38.797_48.477","#F03333","20220331","[[Alchevsk]]"
"38.797_48.477","#F03333","20220401","[[Alchevsk]]"
"38.797_48.477","#F03333","20220402","[[Alchevsk]]"
"38.797_48.477","#F03333","20220403","[[Alchevsk]]"
"38.797_48.477","#F03333","20220404","[[Alchevsk]]"
"34.398_44.667","#F03333","20220305","[[Alushta]]"
"34.398_44.667","#F03333","20220306","[[Alushta]]"
"34.398_44.667","#F03333","20220307","[[Alushta]]"
"34.398_44.667","#F03333","20220308","[[Alushta]]"
"34.398_44.667","#F03333","20220309","[[Alushta]]"
"34.398_44.667","#F03333","20220310","[[Alushta]]"
"34.398_44.667","#F03333","20220311","[[Alushta]]"
"34.398_44.667","#F03333","20220312","[[Alushta]]"
"34.398_44.667","#F03333","20220313","[[Alushta]]"
"34.398_44.667","#F03333","20220314","[[Alushta]]"
"34.398_44.667","#F03333","20220315","[[Alushta]]"
"34.398_44.667","#F03333","20220316","[[Alushta]]"
"34.398_44.667","#F03333","20220317","[[Alushta]]"
"34.398_44.667","#F03333","20220318","[[Alushta]]"
"34.398_44.667","#F03333","20220319","[[Alushta]]"
"34.398_44.667","#F03333","20220320","[[Alushta]]"
"34.398_44.667","#F03333","20220321","[[Alushta]]"
"34.398_44.667","#F03333","20220322","[[Alushta]]"
"34.398_44.667","#F03333","20220323","[[Alushta]]"
"34.398_44.667","#F03333","20220324","[[Alushta]]"
"34.398_44.667","#F03333","20220325","[[Alushta]]"
"34.398_44.667","#F03333","20220326","[[Alushta]]"
"34.398_44.667","#F03333","20220327","[[Alushta]]"
"34.398_44.667","#F03333","20220328","[[Alushta]]"
"34.398_44.667","#F03333","20220329","[[Alushta]]"
"34.398_44.667","#F03333","20220330","[[Alushta]]"
"34.398_44.667","#F03333","20220331","[[Alushta]]"
"34.398_44.667","#F03333","20220401","[[Alushta]]"
"34.398_44.667","#F03333","20220402","[[Alushta]]"
"34.398_44.667","#F03333","20220403","[[Alushta]]"
"34.398_44.667","#F03333","20220404","[[Alushta]]"
"38.489_47.802","#F03333","20220227","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220228","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220301","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220302","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220303","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220304","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220305","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220306","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220307","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220308","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220309","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220310","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220311","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220312","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220313","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220314","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220315","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220316","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220317","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220318","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220319","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220320","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220321","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220322","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220323","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220324","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220325","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220326","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220327","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220328","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220329","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220330","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220331","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220401","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220402","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220403","[[Amvrosiivka]]"
"38.489_47.802","#F03333","20220404","[[Amvrosiivka]]"
"29.991_47.715","#1ea0e6","20220306","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220307","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220308","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220309","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220310","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220311","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220312","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220313","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220314","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220315","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220316","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220317","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220318","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220319","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220320","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220321","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220322","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220323","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220324","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220325","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220326","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220327","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220328","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220329","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220330","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220331","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220401","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220402","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220403","[[Ananiv]]"
"29.991_47.715","#1ea0e6","20220404","[[Ananiv]]"
"36.624_49.539","#1ea0e6","20220226","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220227","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220228","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220301","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220302","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220303","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220304","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220305","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220306","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220307","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220308","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220309","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220310","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220311","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220312","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220313","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220314","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220315","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220316","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220317","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220318","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220319","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220320","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220321","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220322","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220323","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220324","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220325","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220326","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220327","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220328","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220329","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220330","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220331","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220401","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220402","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220403","[[Andriivka]]"
"36.624_49.539","#1ea0e6","20220404","[[Andriivka]]"
"29.022_50.031","#1ea0e6","20220304","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220305","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220306","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220307","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220308","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220309","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220310","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220311","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220312","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220313","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220314","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220315","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220316","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220317","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220318","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220319","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220320","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220321","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220322","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220323","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220324","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220325","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220326","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220327","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220328","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220329","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220330","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220331","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220401","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220402","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220403","[[Andrushivka]]"
"29.022_50.031","#1ea0e6","20220404","[[Andrushivka]]"
"32.735_46.680","#FACC34","20220225","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220226","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220227","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220228","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220301","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220302","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#FACC34","20220303","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220304","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220305","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220306","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220307","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220308","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220309","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220310","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220311","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220312","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220313","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220314","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220315","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220316","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220317","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220318","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220319","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220320","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220321","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220322","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220323","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220324","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220325","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220326","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220327","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220328","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220329","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220330","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220331","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220401","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220402","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220403","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"32.735_46.680","#F03333","20220404","[[Antonivka, Kherson Raion, Kherson |Antonivka]]"
"39.083_48.117","#F03333","20220227","[[Antratsyt]]"
"39.083_48.117","#F03333","20220228","[[Antratsyt]]"
"39.083_48.117","#F03333","20220301","[[Antratsyt]]"
"39.083_48.117","#F03333","20220302","[[Antratsyt]]"
"39.083_48.117","#F03333","20220303","[[Antratsyt]]"
"39.083_48.117","#F03333","20220304","[[Antratsyt]]"
"39.083_48.117","#F03333","20220305","[[Antratsyt]]"
"39.083_48.117","#F03333","20220306","[[Antratsyt]]"
"39.083_48.117","#F03333","20220307","[[Antratsyt]]"
"39.083_48.117","#F03333","20220308","[[Antratsyt]]"
"39.083_48.117","#F03333","20220309","[[Antratsyt]]"
"39.083_48.117","#F03333","20220310","[[Antratsyt]]"
"39.083_48.117","#F03333","20220311","[[Antratsyt]]"
"39.083_48.117","#F03333","20220312","[[Antratsyt]]"
"39.083_48.117","#F03333","20220313","[[Antratsyt]]"
"39.083_48.117","#F03333","20220314","[[Antratsyt]]"
"39.083_48.117","#F03333","20220315","[[Antratsyt]]"
"39.083_48.117","#F03333","20220316","[[Antratsyt]]"
"39.083_48.117","#F03333","20220317","[[Antratsyt]]"
"39.083_48.117","#F03333","20220318","[[Antratsyt]]"
"39.083_48.117","#F03333","20220319","[[Antratsyt]]"
"39.083_48.117","#F03333","20220320","[[Antratsyt]]"
"39.083_48.117","#F03333","20220321","[[Antratsyt]]"
"39.083_48.117","#F03333","20220322","[[Antratsyt]]"
"39.083_48.117","#F03333","20220323","[[Antratsyt]]"
"39.083_48.117","#F03333","20220324","[[Antratsyt]]"
"39.083_48.117","#F03333","20220325","[[Antratsyt]]"
"39.083_48.117","#F03333","20220326","[[Antratsyt]]"
"39.083_48.117","#F03333","20220327","[[Antratsyt]]"
"39.083_48.117","#F03333","20220328","[[Antratsyt]]"
"39.083_48.117","#F03333","20220329","[[Antratsyt]]"
"39.083_48.117","#F03333","20220330","[[Antratsyt]]"
"39.083_48.117","#F03333","20220331","[[Antratsyt]]"
"39.083_48.117","#F03333","20220401","[[Antratsyt]]"
"39.083_48.117","#F03333","20220402","[[Antratsyt]]"
"39.083_48.117","#F03333","20220403","[[Antratsyt]]"
"39.083_48.117","#F03333","20220404","[[Antratsyt]]"
"33.717_47.659","#1ea0e6","20220225","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220226","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220227","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220228","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220301","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220302","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220303","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220304","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220305","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220306","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220307","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220308","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220309","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220310","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220311","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220312","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220313","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220314","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220315","[[Apostolove]]"
"33.717_47.659","#1ea0e6","20220316","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220317","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220318","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220319","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220320","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220321","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220322","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220323","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220324","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220325","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220326","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220327","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220328","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220329","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220330","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220331","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220401","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220402","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220403","[[Apostolove]]"
"33.721_47.661","#1ea0e6","20220404","[[Apostolove]]"
"31.316_47.912","#1ea0e6","20220303","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220304","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220305","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220306","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220307","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220308","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220309","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220310","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220311","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220312","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220313","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220314","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220315","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220316","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220317","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220318","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220319","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220320","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220321","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220322","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220323","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220324","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220325","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220326","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220327","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220328","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220329","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220330","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220331","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220401","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220402","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220403","[[Arbuzynka]]"
"31.316_47.912","#1ea0e6","20220404","[[Arbuzynka]]"
"33.408_47.430","#F03333","20220316","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220317","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220318","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220319","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220320","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220321","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220322","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220323","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220324","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220325","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220326","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220327","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220328","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220329","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220330","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220331","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220401","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220402","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220403","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.408_47.430","#F03333","20220404","[[Arkhanhelske, Kherson |Arkhanhelske]]"
"33.691_46.115","#F03333","20220305","[[Armiansk]]"
"33.691_46.115","#F03333","20220306","[[Armiansk]]"
"33.691_46.115","#F03333","20220307","[[Armiansk]]"
"33.691_46.115","#F03333","20220308","[[Armiansk]]"
"33.691_46.115","#F03333","20220309","[[Armiansk]]"
"33.691_46.115","#F03333","20220310","[[Armiansk]]"
"33.691_46.115","#F03333","20220311","[[Armiansk]]"
"33.691_46.115","#F03333","20220312","[[Armiansk]]"
"33.691_46.115","#F03333","20220313","[[Armiansk]]"
"33.691_46.115","#F03333","20220314","[[Armiansk]]"
"33.691_46.115","#F03333","20220315","[[Armiansk]]"
"33.691_46.115","#F03333","20220316","[[Armiansk]]"
"33.691_46.115","#F03333","20220317","[[Armiansk]]"
"33.691_46.115","#F03333","20220318","[[Armiansk]]"
"33.691_46.115","#F03333","20220319","[[Armiansk]]"
"33.691_46.115","#F03333","20220320","[[Armiansk]]"
"33.691_46.115","#F03333","20220321","[[Armiansk]]"
"33.691_46.115","#F03333","20220322","[[Armiansk]]"
"33.691_46.115","#F03333","20220323","[[Armiansk]]"
"33.691_46.115","#F03333","20220324","[[Armiansk]]"
"33.691_46.115","#F03333","20220325","[[Armiansk]]"
"33.691_46.115","#F03333","20220326","[[Armiansk]]"
"33.691_46.115","#F03333","20220327","[[Armiansk]]"
"33.691_46.115","#F03333","20220328","[[Armiansk]]"
"33.691_46.115","#F03333","20220329","[[Armiansk]]"
"33.691_46.115","#F03333","20220330","[[Armiansk]]"
"33.691_46.115","#F03333","20220331","[[Armiansk]]"
"33.691_46.115","#F03333","20220401","[[Armiansk]]"
"33.691_46.115","#F03333","20220402","[[Armiansk]]"
"33.691_46.115","#F03333","20220403","[[Armiansk]]"
"33.691_46.115","#F03333","20220404","[[Armiansk]]"
"38.742_48.440","#F03333","20220227","[[Artemivsk]]"
"38.742_48.440","#F03333","20220228","[[Artemivsk]]"
"38.742_48.440","#F03333","20220301","[[Artemivsk]]"
"38.742_48.440","#F03333","20220302","[[Artemivsk]]"
"38.742_48.440","#F03333","20220303","[[Artemivsk]]"
"38.742_48.440","#F03333","20220304","[[Artemivsk]]"
"38.742_48.440","#F03333","20220305","[[Artemivsk]]"
"38.742_48.440","#F03333","20220306","[[Artemivsk]]"
"38.742_48.440","#F03333","20220307","[[Artemivsk]]"
"38.742_48.440","#F03333","20220308","[[Artemivsk]]"
"38.742_48.440","#F03333","20220309","[[Artemivsk]]"
